9,,,,,,,,,Police Protection,,公用事业-公用事业其他,,
6,,,,,,Social Services,,,,,公用事业-公用事业其他,,
7,,,,,,,Individual and Family Social Services,,,,公用事业-公用事业其他,,
8,,,,,,,,Child and Youth Services,,,公用事业-公用事业其他,,
8,,,,,,,,Community Food Services,,,公用事业-公用事业其他,,
8,,,,,,,,Community Housing Services,,,公用事业-公用事业其他,,
8,,,,,,,,Emergency and Other Relief Services,,,公用事业-公用事业其他,,
8,,,,,,,,Services for the Elderly and Persons with Disabilities,,,公用事业-公用事业其他,,
8,,,,,,,,Temporary Shelter,,,公用事业-公用事业其他,,
5,,,,,Social Organizations,,,,,,公用事业-公用事业其他,,
6,,,,,,"Environment, Conservation, and Wildlife Organizations",,,,,公用事业-公用事业其他,,
6,,,,,,Humane Societies,,,,,公用事业-公用事业其他,,
6,,,,,,Membership Organizations,,,,,公用事业-公用事业其他,,
7,,,,,,,Business Associations,,,,公用事业-公用事业其他,,
7,,,,,,,"Civic, Social, and Fraternal Associations",,,,公用事业-公用事业其他,,
7,,,,,,,Farm Business Organizations,,,,公用事业-公用事业其他,,
7,,,,,,,Labor Unions and Labor Organizations,,,,公用事业-公用事业其他,,
7,,,,,,,Professional Membership Organizations,,,,公用事业-公用事业其他,,
6,,,,,,Political Organizations,,,,,公用事业-公用事业其他,,
6,,,,,,Religious Organizations,,,,,公用事业-公用事业其他,,
6,,,,,,Voluntary Health Organizations,,,,,公用事业-公用事业其他,,
5,,,,,Warehousing and Storage,,,,,,交通运输-物流,,
6,,,,,,Farm Product Warehousing and Storage,,,,,交通运输-物流,,
6,,,,,,Miniwarehouses and Self-Storage Units,,,,,交通运输-物流,,
6,,,,,,Personal Storage Services,,,,,交通运输-物流,,
6,,,,,,Public Warehousing and Storage,,,,,交通运输-物流,,
6,,,,,,Refrigerated Warehousing and Storage,,,,,交通运输-物流,,
4,,,,Environmental and Facilities Services,,,,,,,能源及矿业-环保节能-污染监测与治理,,
5,,,,,Agricultural Services,,,,,,农林牧渔-农林牧渔其他,,
6,,,,,,Animal Services,,,,,农林牧渔-农林牧渔其他,,
7,,,,,,,Horses and Equines Services and Breeding,,,,农林牧渔-农林牧渔其他,,
7,,,,,,,Livestock Services,,,,农林牧渔-农林牧渔其他,,
6,,,,,,Crop Services,,,,,农林牧渔-农林牧渔其他,,
7,,,,,,,Cotton Ginning,,,,农林牧渔-农林牧渔其他,,
7,,,,,,,Crop Harvesting By Machine,,,,农林牧渔-农林牧渔其他,,
7,,,,,,,"Crop Planting, Cultivating, and Protecting",,,,农林牧渔-农林牧渔其他,,
7,,,,,,,Crop Preparation Services,,,,农林牧渔-农林牧渔其他,,
7,,,,,,,Custom Grain Grinding,,,,农林牧渔-农林牧渔其他,,
6,,,,,,Farm Labor and Management Services,,,,,农林牧渔-农林牧渔其他,,
6,,,,,,Horticultural Specialties,,,,,农林牧渔-农林牧渔其他,,
7,,,,,,,Floriculture Farming,,,,农林牧渔-农林牧渔其他,,
7,,,,,,,Nursery Farming,,,,农林牧渔-农林牧渔其他,,
6,,,,,,Landscape and Horticultural Services,,,,,农林牧渔-农林牧渔其他,CV将园林规划类公司归为综合,
7,,,,,,,Horticulture Consulting,,,,农林牧渔-农林牧渔其他,,
7,,,,,,,Landscape Architectural Services,,,,农林牧渔-农林牧渔其他,,
7,,,,,,,Landscape Planning,,,,农林牧渔-农林牧渔其他,,
7,,,,,,,Lawn and Garden Services,,,,农林牧渔-农林牧渔其他,,
7,,,,,,,Ornamental Shrub and Tree Services,,,,农林牧渔-农林牧渔其他,,
6,,,,,,Soil Preparation Services,,,,,农林牧渔-农林牧渔其他,,
5,,,,,Environmental Consulting,,,,,,能源及矿业-环保节能-污染监测与治理,,
5,,,,,Meteorology and Weather Services,,,,,,能源及矿业-环保节能-污染监测与治理,,
5,,,,,Sanitary Services,,,,,,能源及矿业-环保节能-污染监测与治理,,
6,,,,,,Cesspool and Septic Tank Cleaning,,,,,能源及矿业-环保节能-污染监测与治理,,
6,,,,,,"Hazardous Waste Collection, Treatment and Disposal Services",,,,,能源及矿业-环保节能-污染监测与治理,,
6,,,,,,Recycling Facilities,,,,,能源及矿业-环保节能-污染监测与治理,,
6,,,,,,Refuse Systems,,,,,能源及矿业-环保节能-污染监测与治理,,
6,,,,,,Remediation Services,,,,,能源及矿业-环保节能-污染监测与治理,,
6,,,,,,Sewer Cleaning and Rodding,,,,,能源及矿业-环保节能-污染监测与治理,,
6,,,,,,"Solid Waste Collection, Treatment and Disposal Services",,,,,能源及矿业-环保节能-污染监测与治理,,
4,,,,Office Services and Supplies,,,,,,,综合-综合,CIQ只分到这一级，这个行业内的公司对应的CV行业分类都不相同；新纶科技：服装鞋帽；精英国际：电信运营；齐心文具：连锁经营其他,
5,,,,,Office Furnishings and Equipment Distribution,,,,,,综合-综合,,
5,,,,,Office Product Distribution,,,,,,综合-综合,,
5,,,,,Debt Management Services,,,,,,金融-金融服务,,
6,,,,,,Debt Collection Services,,,,,金融-金融服务,,
6,,,,,,Debt Reorganization,,,,,金融-金融服务,,
6,,,,,,Repossession Services,,,,,金融-金融服务,,
5,,,,,General Management Services,,,,,,综合-综合,,
6,,,,,,Facilities Support Management Services,,,,,综合-综合,,
6,,,,,,Risk Management Services,,,,,综合-综合,,
5,,,,,Office Furnishings and Equipment,,,,,,制造业-制造业其他,,
6,,,,,,Classroom and Institutional Furniture,,,,,制造业-制造业其他,,
6,,,,,,Office Furnishings,,,,,制造业-制造业其他,,
7,,,,,,,Bookcases,,,,制造业-制造业其他,,
7,,,,,,,Chairs,,,,制造业-制造业其他,,
7,,,,,,,Desks,,,,制造业-制造业其他,,
7,,,,,,,File Cabinets,,,,制造业-制造业其他,,
7,,,,,,,Wood Office Furniture,,,,制造业-制造业其他,,
7,,,,,,,Workstations,,,,制造业-制造业其他,,
6,,,,,,Office Storage Units,,,,,制造业-制造业其他,,
5,,,,,Office Products,,,,,,制造业-制造业其他,,
6,,,,,,"Calendars, Planners and Organizers",,,,,制造业-制造业其他,,
6,,,,,,Desk Supplies,,,,,制造业-制造业其他,,
6,,,,,,Erasers and Correction Media,,,,,制造业-制造业其他,,
6,,,,,,"Folders, Binders and Indexes",,,,,制造业-制造业其他,,
6,,,,,,"Forms, Record Keeping and Reference Supplies",,,,,制造业-制造业其他,,
6,,,,,,"Mailing, Packing and Labeling Supplies",,,,,制造业-制造业其他,,
6,,,,,,Presentations and Meeting Supplies,,,,,制造业-制造业其他,,
6,,,,,,"Printer, Facsimile and Photocopier Supplies",,,,,制造业-制造业其他,,
6,,,,,,Writing Instruments,,,,,制造业-制造业其他,,
7,,,,,,,Chalk,,,,制造业-制造业其他,,
7,,,,,,,Crayons,,,,制造业-制造业其他,,
7,,,,,,,Drawing And India Ink,,,,制造业-制造业其他,,
7,,,,,,,Markers And Pastels,,,,制造业-制造业其他,,
7,,,,,,,Pencils,,,,制造业-制造业其他,,
7,,,,,,,Pens,,,,制造业-制造业其他,,
5,,,,,Outsourced Business Services,,,,,,电信及增值-电信及增值其他,,
6,,,,,,Outsourced Client Support and Customer Services,,,,,电信及增值-电信及增值其他,,
6,,,,,,Packaging and Labeling Services,,,,,电信及增值-电信及增值其他,,
5,,,,,School and Art Supplies,,,,,,综合-综合,,
4,,,,Security and Alarm Services,,,,,,,综合-综合,,
5,,,,,Commercial Security and Safety Services ,,,,,,综合-综合,,
6,,,,,,Commercial Detective Services ,,,,,综合-综合,,
6,,,,,,Commercial Guard Services ,,,,,综合-综合,,
7,,,,,,,Armored Car Services,,,,综合-综合,,
7,,,,,,,Commercial Burglary Protection Services ,,,,综合-综合,,
6,,,,,,Commercial Locksmith Services ,,,,,综合-综合,,
6,,,,,,Commercial Safety and Security Consulting ,,,,,综合-综合,,
6,,,,,,Commercial Security Systems Services ,,,,,综合-综合,,
7,,,,,,,Commercial Surveillance and Alarm Monitoring and Maintenance ,,,,综合-综合,,
7,,,,,,,Store and Business Anti-Theft Services,,,,综合-综合,,
3,,,Professional Services,,,,,,,,综合-综合,,
4,,,,Human Resource and Employment Services,,,,,,,教育及人力资源-人力资源服务,,
5,,,,,Employee Leasing Services,,,,,,教育及人力资源-人力资源服务,,
5,,,,,Executive Placing Services,,,,,,教育及人力资源-人力资源服务,,
5,,,,,Human Resources and Personnel Management,,,,,,教育及人力资源-人力资源服务,,
5,,,,,Online Recruiting and Job Listing Services,,,,,,教育及人力资源-人力资源服务,,
5,,,,,Payroll Services,,,,,,教育及人力资源-人力资源服务,,
5,,,,,Professional and Management Development Training,,,,,,教育及人力资源-人力资源服务,,
5,,,,,Secretarial Services,,,,,,教育及人力资源-人力资源服务,,
5,,,,,Temporary Help Supply,,,,,,教育及人力资源-人力资源服务,,
4,,,,Research and Consulting Services,,,,,,,金融-金融服务,,
5,,,,,"Accounting, Auditing and Taxation Services",,,,,,金融-金融服务,,
6,,,,,,Accounting Services,,,,,金融-金融服务,,
7,,,,,,,Financial Accounting,,,,金融-金融服务,,
7,,,,,,,Tax Accounting,,,,金融-金融服务,,
6,,,,,,Auditing Services,,,,,金融-金融服务,,
6,,,,,,Taxation Issues and Preparation,,,,,金融-金融服务,,
7,,,,,,,Tax Advisory Services,,,,金融-金融服务,,
7,,,,,,,Tax Return Preparation Services,,,,金融-金融服务,,
5,,,,,Consulting Services,,,,,,金融-金融服务,,
6,,,,,,Agriculture and Economic Consulting,,,,,金融-金融服务,,
6,,,,,,Management Consulting Services,,,,,金融-金融服务,,
6,,,,,,Scientific and Related Consulting Services,,,,,金融-金融服务,,
6,,,,,,Traffic Engineering Consulting,,,,,金融-金融服务,,
6,,,,,,Urban Planners and Industrial Development Organizations,,,,,金融-金融服务,,
5,,,,,Legal Services,,,,,,金融-金融服务,,
6,,,,,,Bail Bonding,,,,,金融-金融服务,,
6,,,,,,Court Reporting Services,,,,,金融-金融服务,,
6,,,,,,Legal Counsel and Prosecution,,,,,金融-金融服务,,
6,,,,,,"Patent Agents, Notaries Public and Paralegal Services",,,,,金融-金融服务,,
5,,,,,"Research, Development, and Testing Services",,,,,,金融-金融服务,,
6,,,,,,"Commercial Economic, Sociological, and Educational Research",,,,,金融-金融服务,,
6,,,,,,Commercial Physical and Biological Research,,,,,金融-金融服务,,
6,,,,,,Noncommercial Research Organizations,,,,,金融-金融服务,,
6,,,,,,"Physical, Engineering, and Life Services Research",,,,,金融-金融服务,,
6,,,,,,Social Sciences and Humanities Research,,,,,金融-金融服务,,
6,,,,,,Testing Laboratories,,,,,金融-金融服务,,
2,,Transportation,,,,,,,,,交通运输,,
3,,,Air Freight and Logistics,,,,,,,,交通运输,,
4,,,,Air Freight and Logistics,,,,,,,交通运输-物流,,
5,,,,,Air Courier Services,,,,,,交通运输-物流,,
5,,,,,Charter Freight Air Transportation,,,,,,交通运输-物流,,
5,,,,,Ground Courier Services,,,,,,交通运输-物流,,
6,,,,,,Local Ground Courier Services,,,,,交通运输-物流,,
6,,,,,,Worldwide Ground Courier Services,,,,,交通运输-物流,,
5,,,,,Postal and Courier Delivery Services,,,,,,交通运输-物流,,
6,,,,,,National Postal Delivery Services,,,,,交通运输-物流,,
6,,,,,,Private Mail Centers and Mail Box Rental,,,,,交通运输-物流,,
5,,,,,Services Incidental to Road Transportation of Freight,,,,,,交通运输-物流,,
6,,,,,,Freight Loading and Unloading,,,,,交通运输-物流,,
6,,,,,,Freight Packing and Crating,,,,,交通运输-物流,,
6,,,,,,Freight Rate Auditors and Tariff Consultants,,,,,交通运输-物流,,
3,,,Airlines,,,,,,,,交通运输,,
4,,,,Airlines,,,,,,,交通运输,,
5,,,,,Commercial Airlines,,,,,,交通运输-客运,,
5,,,,,Helicopter Transportation Services,,,,,,交通运输-物流,,
5,,,,,Private or Business Aircraft Services,,,,,,交通运输-客运,,
5,,,,,Rescue and Safety Aircraft Services,,,,,,交通运输-交通运输其他,,
3,,,Marine,,,,,,,,交通运输,,
4,,,,Marine,,,,,,,交通运输,,
5,,,,,Commercial Marine Crafts,,,,,,交通运输-物流,,
6,,,,,,Dredging Crafts,,,,,交通运输-物流,,
6,,,,,,Fishing Boats,,,,,交通运输-物流,,
6,,,,,,Tug Boats,,,,,交通运输-物流,,
5,,,,,Marine Transportation Of Freight,,,,,,交通运输-物流,,
6,,,,,,Barges,,,,,交通运输-物流,,
6,,,,,,Cargo or Container Ships,,,,,交通运输-物流,,
6,,,,,,Tankers,,,,,交通运输-物流,,
5,,,,,Marine Transportation Of Passengers,,,,,,交通运输-客运,,
6,,,,,,Ferries,,,,,交通运输-客运,,
6,,,,,,Recreational Marine Crafts,,,,,交通运输-客运,,
7,,,,,,,Motorboats,,,,交通运输-客运,,
7,,,,,,,Sailboats,,,,交通运输-客运,,
6,,,,,,Sightseeing Boats,,,,,交通运输-客运,,
5,,,,,Safety and Rescue Marine Crafts,,,,,,交通运输-交通运输其他,,
3,,,Road and Rail,,,,,,,,交通运输,,
4,,,,Railroads,,,,,,,交通运输,,
5,,,,,Railroad Transportation of Freight,,,,,,交通运输-物流,,
6,,,,,,"Railroads, Line-Haul Operating",,,,,交通运输-物流,,
5,,,,,Railroad Transportation of Passengers,,,,,,交通运输-客运,,
6,,,,,,Commuter Rail Systems,,,,,交通运输-客运,,
6,,,,,,Sightseeing Railways,,,,,交通运输-客运,,
5,,,,,Services Incidental to Railroad Transportation,,,,,,交通运输-交通运输其他,,
6,,,,,,Railroad Switching and Terminal Establishments,,,,,交通运输-交通运输其他,,
4,,,,Trucking,,,,,,,交通运输,,
5,,,,,Motor Vehicle Rental and Leasing,,,,,,汽车行业-汽车行业其他,,
6,,,,,,Passenger Car Leasing,,,,,汽车行业-汽车行业其他,,
6,,,,,,Passenger Car Rental,,,,,汽车行业-汽车行业其他,,
6,,,,,,Truck Rental and Leasing,,,,,汽车行业-汽车行业其他,,
6,,,,,,Utility Trailer and Recreational Vehicle Rental,,,,,汽车行业-汽车行业其他,,
5,,,,,Road Transportation of Freight,,,,,,交通运输-物流,,
6,,,,,,Commercial and Household Goods Moving Services,,,,,交通运输-物流,,
6,,,,,,Local General Freight Trucking ,,,,,交通运输-物流,,
6,,,,,,Local Specialized Freight Trucking,,,,,交通运输-物流,,
6,,,,,,Long-Distance General Freight Trucking,,,,,交通运输-物流,,
6,,,,,,Long-Distance Specialized Freight Trucking,,,,,交通运输-物流,,
5,,,,,Road Transportation of Passengers,,,,,,交通运输-客运,,
6,,,,,,Bus Transportation,,,,,交通运输-客运,,
7,,,,,,,Bus Charter Service,,,,交通运输-客运,,
7,,,,,,,Intercity and Rural Bus Transportation,,,,交通运输-客运,,
7,,,,,,,School Buses,,,,交通运输-客运,,
6,,,,,,Carpool and Vanpool Operations,,,,,交通运输-客运,,
6,,,,,,Livery Service,,,,,交通运输-客运,,
7,,,,,,,Limousine,,,,交通运输-客运,,
7,,,,,,,Taxicab,,,,交通运输-客运,,
6,,,,,,Safety and Rescue Road Transportation,,,,,交通运输-客运,,
7,,,,,,,Ambulance Services,,,,交通运输-客运,,
7,,,,,,,Special Needs Transportation,,,,交通运输-客运,,
3,,,Transportation Infrastructure,,,,,,,,交通运输-交通运输其他,,
4,,,,Airport Services,,,,,,,交通运输-交通运输其他,,
5,,,,,Aircraft Cleaning and Janitorial Services,,,,,,交通运输-交通运输其他,,
5,,,,,Aircraft Maintenance and Repair,,,,,,交通运输-交通运输其他,,
5,,,,,Airports and Airport Terminal Services,,,,,,交通运输-交通运输其他,,
6,,,,,,Air Traffic Control,,,,,交通运输-交通运输其他,,
4,,,,Highways and Railtracks,,,,,,,交通运输-交通运输其他,,
4,,,,Marine Ports and Services,,,,,,,交通运输-交通运输其他,,
5,,,,,Dock and Pier Operations,,,,,,交通运输-交通运输其他,,
5,,,,,Floating Dry Docks,,,,,,交通运输-交通运输其他,,
5,,,,,Marinas,,,,,,交通运输-交通运输其他,,
5,,,,,Marine Cargo Services,,,,,,交通运输-物流,,
5,,,,,Marine Salvage,,,,,,交通运输-交通运输其他,,
5,,,,,Towing and Tugboat Services,,,,,,交通运输-交通运输其他,,
1,Consumer Discretionary,,,,,,,,,,,,
2,,Automobiles and Components,,,,,,,,,汽车行业-汽车零部件,,
3,,,Auto Components,,,,,,,,汽车行业-汽车零部件,,
4,,,,Auto Parts and Equipment,,,,,,,汽车行业-汽车零部件,,
5,,,,,Automotive Maintenance Equipment,,,,,,汽车行业-汽车零部件,,
5,,,,,Brakes and Wheel Bearings,,,,,,汽车行业-汽车零部件,,
6,,,,,,Asbestos Brake Linings and Pads,,,,,汽车行业-汽车零部件,,
6,,,,,,Brake and Brake Assemblies,,,,,汽车行业-汽车零部件,,
6,,,,,,Wheel Bearings,,,,,汽车行业-汽车零部件,,
5,,,,,Cooling Systems for Motor Vehicles,,,,,,汽车行业-汽车零部件,,
6,,,,,,Motor Vehicle Air Conditioning Systems,,,,,汽车行业-汽车零部件,,
5,,,,,Defrosting and Defogging Systems,,,,,,汽车行业-汽车零部件,,
5,,,,,Exhaust and Emission Controls,,,,,,汽车行业-汽车零部件,,
6,,,,,,Catalytic Converters,,,,,汽车行业-汽车零部件,,
6,,,,,,Exhaust Manifolds,,,,,汽车行业-汽车零部件,,
6,,,,,,Mufflers,,,,,汽车行业-汽车零部件,,
5,,,,,Filters and PC Valves,,,,,,汽车行业-汽车零部件,,
6,,,,,,Air Filters,,,,,汽车行业-汽车零部件,,
6,,,,,,Oil Filters,,,,,汽车行业-汽车零部件,,
6,,,,,,Transmission Filters,,,,,汽车行业-汽车零部件,,
5,,,,,Fuel Components,,,,,,汽车行业-汽车零部件,,
6,,,,,,Fuel Filters,,,,,汽车行业-汽车零部件,,
6,,,,,,Fuel Tanks,,,,,汽车行业-汽车零部件,,
6,,,,,,Injectors and Components,,,,,汽车行业-汽车零部件,,
5,,,,,"Gaskets, Hoses and Belts",,,,,,汽车行业-汽车零部件,,
6,,,,,,Gaskets and Sealing Devices,,,,,汽车行业-汽车零部件,,
6,,,,,,Rubber and Plastic Hoses and Belts,,,,,汽车行业-汽车零部件,,
5,,,,,Ignition Components,,,,,,汽车行业-汽车零部件,,
5,,,,,Motor Vehicle Accessories,,,,,,汽车行业-汽车零部件,,
6,,,,,,Exterior Trim and Coverings,,,,,汽车行业-汽车零部件,,
6,,,,,,Motor Vehicle Audio Equipment (Car Stereos),,,,,汽车行业-汽车零部件,,
6,,,,,,"Seats, Seat Covers and Accessories",,,,,汽车行业-汽车零部件,,
6,,,,,,Textile Motor Vehicle Trimmings,,,,,汽车行业-汽车零部件,,
7,,,,,,,Motor Vehicle Carpets and Floor Mats,,,,汽车行业-汽车零部件,,
7,,,,,,,Motor Vehicle Covers,,,,汽车行业-汽车零部件,,
6,,,,,,"Wheels, Wheel Covers and Wheel Accessories",,,,,汽车行业-汽车零部件,,
5,,,,,Motor Vehicle Gauges,,,,,,汽车行业-汽车零部件,,
5,,,,,Motor Vehicle Lighting Equipment,,,,,,汽车行业-汽车零部件,,
5,,,,,Motor Vehicle Luggage and Utility Racks,,,,,,汽车行业-汽车零部件,,
5,,,,,Motor Vehicle Safety and Security Systems,,,,,,汽车行业-汽车零部件,,
6,,,,,,Airbags,,,,,汽车行业-汽车零部件,,
6,,,,,,Motor Vehicle Alarm Systems,,,,,汽车行业-汽车零部件,,
6,,,,,,Seat Belts and Harnesses,,,,,汽车行业-汽车零部件,,
5,,,,,Motor Vehicle Windows and Windshields,,,,,,汽车行业-汽车零部件,,
5,,,,,Motor Vehicles Engines and Engine Parts,,,,,,汽车行业-汽车零部件,,
6,,,,,,"Carburetors, Pistons, Piston Rings, and Valves",,,,,汽车行业-汽车零部件,,
6,,,,,,Engine Coolant Systems,,,,,汽车行业-汽车零部件,,
6,,,,,,Internal Combustion Engine Equipment,,,,,汽车行业-汽车零部件,,
5,,,,,Steering and Suspension System Components,,,,,,汽车行业-汽车零部件,,
6,,,,,,Shock Absorbers,,,,,汽车行业-汽车零部件,,
6,,,,,,Steering Systems,,,,,汽车行业-汽车零部件,,
6,,,,,,Suspension Systems,,,,,汽车行业-汽车零部件,,
5,,,,,Trailer Hitches,,,,,,汽车行业-汽车零部件,,
5,,,,,Transmissions and Power Train Parts,,,,,,汽车行业-汽车零部件,,
4,,,,Tires and Rubber,,,,,,,汽车行业-汽车零部件,,
5,,,,,Motor Vehicle Tires,,,,,,汽车行业-汽车零部件,,
6,,,,,,Heavy Duty Truck Tires,,,,,汽车行业-汽车零部件,,
6,,,,,,High Performance and Racing Tires,,,,,汽车行业-汽车零部件,,
6,,,,,,Light Truck and Sports Utility Vehicle Tires,,,,,汽车行业-汽车零部件,,
6,,,,,,Passenger Car Tires,,,,,汽车行业-汽车零部件,,
6,,,,,,Tire Tubes and Valve Stems,,,,,汽车行业-汽车零部件,,
3,,,Automobiles,,,,,,,,汽车行业-汽车整车,,
4,,,,Automobile Manufacturers,,,,,,,汽车行业-汽车整车,,
5,,,,,Light Truck and Sport Utility Vehicles (SUVs),,,,,,汽车行业-汽车整车,,
5,,,,,Passenger Motor Vehicles,,,,,,汽车行业-汽车整车,,
6,,,,,,Limousines,,,,,汽车行业-汽车整车,,
6,,,,,,Passenger Car Bodies,,,,,汽车行业-汽车整车,,
5,,,,,Recreational Vehicles,,,,,,汽车行业-汽车整车,,
6,,,,,,"Automobile, Boat, Utility and Light Truck Trailers",,,,,汽车行业-汽车整车,,
6,,,,,,Golf Carts,,,,,汽车行业-汽车整车,,
6,,,,,,Motor Homes,,,,,汽车行业-汽车整车,,
6,,,,,,Snowmobiles and Snow Scooters,,,,,汽车行业-汽车整车,,
6,,,,,,Travel Trailers and Campers,,,,,汽车行业-汽车整车,,
5,,,,,Safety and Rescue Motor Vehicles,,,,,,汽车行业-汽车整车,,
6,,,,,,Ambulances,,,,,汽车行业-汽车整车,,
6,,,,,,Fire and Rescue Trucks,,,,,汽车行业-汽车整车,,
4,,,,Motorcycle Manufacturers,,,,,,,汽车行业-汽车整车,,
5,,,,,All Terrain Vehicles (ATVs),,,,,,汽车行业-汽车整车,,
5,,,,,Mopeds,,,,,,汽车行业-汽车整车,,
5,,,,,Motorcycles,,,,,,汽车行业-汽车整车,,
5,,,,,Motorized Cycles,,,,,,汽车行业-汽车整车,,
5,,,,,Scooters,,,,,,汽车行业-汽车整车,,
2,,Consumer Durables and Apparel,,,,,,,,,,,
3,,,Household Durables,,,,,,,,制造业-机械设备,,
4,,,,Consumer Electronics,,,,,,,制造业-机械设备,,
5,,,,,Electronic Typewriters,,,,,,制造业-机械设备,,
5,,,,,Audio Equipment,,,,,,制造业-机械设备,,
6,,,,,,Cassette Tape Players,,,,,制造业-机械设备,,
6,,,,,,Compact Disc Players (CD),,,,,制造业-机械设备,,
6,,,,,,Digital Music Recorders,,,,,制造业-机械设备,,
7,,,,,,,MP3 Players,,,,制造业-机械设备,,
6,,,,,,Radios,,,,,制造业-机械设备,,
7,,,,,,,Digital Radios,,,,制造业-机械设备,,
7,,,,,,,Portable Radios,,,,制造业-机械设备,,
7,,,,,,,Receivers,,,,制造业-机械设备,,
6,,,,,,Speakers and Amplifiers,,,,,制造业-机械设备,,
5,,,,,Consumer Electronics Accessories,,,,,,制造业-机械设备,,
6,,,,,,Consumer Electronics Cleaners,,,,,制造业-机械设备,,
5,,,,,Consumer Electronics Peripherals,,,,,,制造业-机械设备,,
6,,,,,,Electronic Organizers,,,,,制造业-机械设备,,
6,,,,,,Internet Appliances,,,,,制造业-机械设备,,
6,,,,,,Personal Digital Assistants and Handheld Equipment (PDA),,,,,制造业-机械设备,,
5,,,,,Digital Cameras,,,,,,制造业-机械设备,,
5,,,,,Electronice Typewriters,,,,,,制造业-机械设备,,
5,,,,,Security and Alarm Systems,,,,,,制造业-机械设备,,
6,,,,,,Alarm Systems,,,,,制造业-机械设备,,
6,,,,,,Fire Fighting and Protection Equipment,,,,,制造业-机械设备,,
7,,,,,,,Fire Extinguishers,,,,制造业-机械设备,,
7,,,,,,,Fire Sprinkler Systems,,,,制造业-机械设备,,
6,,,,,,Fire Prevention Equipment,,,,,制造业-机械设备,,
7,,,,,,,Heat Detectors,,,,制造业-机械设备,,
7,,,,,,,Smoke Detectors,,,,制造业-机械设备,,
6,,,,,,Radar Detectors,,,,,制造业-机械设备,,
6,,,,,,Security Cameras,,,,,制造业-机械设备,,
5,,,,,Video Equipment,,,,,,制造业-机械设备,,
6,,,,,,Digital Versatile Disc Player (DVD),,,,,制造业-机械设备,,
6,,,,,,Digital Video Recorders,,,,,制造业-机械设备,,
6,,,,,,Televisions,,,,,制造业-机械设备,,
6,,,,,,Video Cameras,,,,,制造业-机械设备,,
6,,,,,,Video Cassette Recorder (VCR),,,,,制造业-机械设备,,
4,,,,Home Furnishings,,,,,,,建筑建材-家居建材,,
5,,,,,Baby and Toddler Furniture and Accessories,,,,,,建筑建材-家居建材,,
6,,,,,,Cribs and Playpens,,,,,建筑建材-家居建材,,
6,,,,,,Strollers and Carriages,,,,,建筑建材-家居建材,,
5,,,,,Floor Coverings,,,,,,建筑建材-家居建材,,
6,,,,,,Carpets and Rugs,,,,,建筑建材-家居建材,,
6,,,,,,Ceramic Floor Tile,,,,,建筑建材-家居建材,,
6,,,,,,Linoleum,,,,,建筑建材-家居建材,,
5,,,,,Home Decor Accessories,,,,,,建筑建材-家居建材,,
6,,,,,,Candles and Candleholders,,,,,建筑建材-家居建材,,
6,,,,,,Clocks,,,,,建筑建材-家居建材,,
6,,,,,,Fireplace Accessories,,,,,建筑建材-家居建材,,
6,,,,,,Mirrors And Decorative Glass,,,,,建筑建材-家居建材,,
7,,,,,,,Decorative Glass Products,,,,建筑建材-家居建材,,
6,,,,,,Picture Frames,,,,,建筑建材-家居建材,,
6,,,,,,Pottery and Related Products,,,,,建筑建材-家居建材,,
6,,,,,,Vases,,,,,建筑建材-家居建材,,
5,,,,,Lamps and Chandeliers,,,,,,建筑建材-家居建材,,
5,,,,,Mattresses and Beds,,,,,,建筑建材-家居建材,,
6,,,,,,Convertible Beds,,,,,建筑建材-家居建材,,
6,,,,,,Convertible Sofas,,,,,建筑建材-家居建材,,
6,,,,,,Mattresses and Foundations,,,,,建筑建材-家居建材,,
5,,,,,Metal Household Furniture,,,,,,建筑建材-家居建材,,
6,,,,,,Metal Chairs,,,,,建筑建材-家居建材,,
6,,,,,,Metal Furniture Frames,,,,,建筑建材-家居建材,,
6,,,,,,Metal Tables,,,,,建筑建材-家居建材,,
5,,,,,Outdoor Furniture,,,,,,建筑建材-家居建材,,
5,,,,,Upholstery,,,,,,建筑建材-家居建材,,
5,,,,,Wall Coverings,,,,,,建筑建材-家居建材,,
6,,,,,,Ceramic Wall Tile,,,,,建筑建材-家居建材,,
6,,,,,,Wallpaper,,,,,建筑建材-家居建材,,
5,,,,,Window Coverings,,,,,,建筑建材-家居建材,,
6,,,,,,Draperies and Curtains,,,,,建筑建材-家居建材,,
6,,,,,,Window Blinds and Shades,,,,,建筑建材-家居建材,,
5,,,,,Wood Household Furniture,,,,,,建筑建材-家居建材,,
6,,,,,,Custom Wood Furniture,,,,,建筑建材-家居建材,,
7,,,,,,,Custom Wood Cabinets,,,,建筑建材-家居建材,,
6,,,,,,Wood Box Spring Frames,,,,,建筑建材-家居建材,,
6,,,,,,Wood Cabinets,,,,,建筑建材-家居建材,,
6,,,,,,Wood Chairs,,,,,建筑建材-家居建材,,
6,,,,,,Wood Furniture Frames,,,,,建筑建材-家居建材,,
6,,,,,,"Wood Household Furniture, Upholstered",,,,,建筑建材-家居建材,,
6,,,,,,Wood Tables,,,,,建筑建材-家居建材,,
4,,,,Homebuilding,,,,,,,建筑建材-家居建材,,
5,,,,,"Residential Construction, General Contractors and Operative Builders",,,,,,建筑建材-家居建材,,
6,,,,,,Multi-family Residential Buildings,,,,,建筑建材-家居建材,,
